symbol,company_name,topic,weight_tfidf,first_year,last_year
DGX,Quest Diagnostics Incorporated,eps,0.13287434101837295,2024,2024
DGX,Quest Diagnostics Incorporated,health,0.2478093198085042,2024,2024
DGX,Quest Diagnostics Incorporated,medicare,0.15560264103229987,2024,2024
DGX,Quest Diagnostics Incorporated,oncology,0.09336466380741938,2024,2024
DGX,Quest Diagnostics Incorporated,revenue growth,0.09770580321941723,2024,2024
DGX,Quest Diagnostics Incorporated,revenues,0.13025058659626798,2024,2024
DGX,Quest Diagnostics Incorporated,utilization,0.10733000886197636,2024,2024
DHI,"D.R. Horton, Inc.",cash flow,0.07102316335588812,2024,2024
DHI,"D.R. Horton, Inc.",gross,0.09009706389345784,2024,2024
DHI,"D.R. Horton, Inc.",gross margin,0.09666141609139534,2024,2024
DHI,"D.R. Horton, Inc.",inventory,0.16873425307633302,2024,2024
DHI,"D.R. Horton, Inc.",mortgage,0.1989093578836855,2024,2024
DHI,"D.R. Horton, Inc.",profit margin,0.07039454541447479,2024,2024
DHI,"D.R. Horton, Inc.",revenues,0.10284151939813846,2024,2024
DHI,"D.R. Horton, Inc.",single family,0.08289294590246964,2024,2024
DHR,Danaher Corporation,biotech,0.0854620453998864,2024,2024
DHR,Danaher Corporation,diagnostics,0.34105354890873985,2024,2024
DHR,Danaher Corporation,equipment,0.07230900321394038,2024,2024
DHR,Danaher Corporation,life science,0.06638696980706245,2024,2024
DHR,Danaher Corporation,life sciences,0.23148677125260936,2024,2024
DHR,Danaher Corporation,orders,0.11485961032156823,2024,2024
DHR,Danaher Corporation,patients,0.07697916860443631,2024,2024
DHR,Danaher Corporation,pharma,0.10180289201950478,2024,2024
DHR,Danaher Corporation,profit margin,0.07920396634082855,2024,2024
DHR,Danaher Corporation,therapies,0.10472376159077022,2024,2024
DIS,The Walt Disney Company,advertising,0.08719316705068618,2024,2024
DIS,The Walt Disney Company,churn,0.07773789385615665,2024,2024
DIS,The Walt Disney Company,consumer,0.06133550981150821,2024,2024
DIS,The Walt Disney Company,streaming,0.35385594943706566,2024,2024
DLR,"Digital Realty Trust, Inc.",ai,0.19591635922314118,2024,2024
DLR,"Digital Realty Trust, Inc.",bookings,0.15852363101278485,2024,2024
DLR,"Digital Realty Trust, Inc.",capacity,0.14454111284521784,2024,2024
DLR,"Digital Realty Trust, Inc.",category,0.06827420246463124,2024,2024
DLR,"Digital Realty Trust, Inc.",cloud,0.12168556992256302,2024,2024
DLR,"Digital Realty Trust, Inc.",data center,0.19186235610747043,2024,2024
DLR,"Digital Realty Trust, Inc.",digital,0.18180765751944927,2024,2024
DLR,"Digital Realty Trust, Inc.",ffo,0.09936688449846699,2024,2024
DLR,"Digital Realty Trust, Inc.",gigawatts,0.06522835922224034,2024,2024
DLR,"Digital Realty Trust, Inc.",leases,0.17301492228055262,2024,2024
DLR,"Digital Realty Trust, Inc.",leasing,0.24995917397440442,2024,2024
DLR,"Digital Realty Trust, Inc.",megawatt,0.5207824732721023,2024,2024
DLR,"Digital Realty Trust, Inc.",megawatts,0.12344188885957351,2024,2024
DLR,"Digital Realty Trust, Inc.",power,0.09347510155256884,2024,2024
DLTR,"Dollar Tree, Inc.",freight,0.03701893138827411,2024,2024
DLTR,"Dollar Tree, Inc.",net sales,0.03730336531362783,2024,2024
DLTR,"Dollar Tree, Inc.",store,0.09500923292982728,2024,2024
DLTR,"Dollar Tree, Inc.",stores,0.281919422955728,2024,2024
DLTR,"Dollar Tree, Inc.",traffic,0.043699970354875224,2024,2024
DOC,"Healthpeak Properties, Inc.",affo,0.13213571083407905,2024,2024
DOC,"Healthpeak Properties, Inc.",lease,0.22018426423534465,2024,2024
DOC,"Healthpeak Properties, Inc.",leases,0.18157616220317244,2024,2024
DOC,"Healthpeak Properties, Inc.",leasing,0.35877187248572695,2024,2024
DOC,"Healthpeak Properties, Inc.",life science,0.2263474172646759,2024,2024
DOC,"Healthpeak Properties, Inc.",medical,0.10345560870246585,2024,2024
DOC,"Healthpeak Properties, Inc.",occupancy,0.11807916996404934,2024,2024
DOC,"Healthpeak Properties, Inc.",rent,0.15683314077970764,2024,2024
DOC,"Healthpeak Properties, Inc.",store,0.09764441560820904,2024,2024
DOC,"Healthpeak Properties, Inc.",tenant,0.15904117976112633,2024,2024
DOC,"Healthpeak Properties, Inc.",tenants,0.2456363517409095,2024,2024
DOV,Dover Corporation,bookings,0.2119875613727942,2024,2024
DOV,Dover Corporation,cash flow,0.07248596691849821,2024,2024
DOV,Dover Corporation,clean energy,0.14998882054778906,2024,2024
DOV,Dover Corporation,energy,0.07489406131623222,2024,2024
DOV,Dover Corporation,gas,0.06955470073216433,2024,2024
DOV,Dover Corporation,inventory,0.08321786990624744,2024,2024
DOV,Dover Corporation,margin performance,0.08288567647655305,2024,2024
DOV,Dover Corporation,orders,0.14382499823535974,2024,2024
DOV,Dover Corporation,production,0.07473259515763953,2024,2024
DOW,Dow Inc.,cash flow,0.06734038493770755,2024,2024
DOW,Dow Inc.,construction,0.09608626450229056,2024,2024
DOW,Dow Inc.,ebit,0.06238305119726262,2024,2024
DOW,Dow Inc.,ebitda,0.10017416768603707,2024,2024
DOW,Dow Inc.,energy,0.07024158383921517,2024,2024
DOW,Dow Inc.,gulf coast,0.10710909944596564,2024,2024
DOW,Dow Inc.,industrial,0.07365361133719983,2024,2024
DPZ,"Domino's Pizza, Inc.",consumer,0.059476577658827856,2024,2024
DPZ,"Domino's Pizza, Inc.",food,0.10117624965335954,2024,2024
DPZ,"Domino's Pizza, Inc.",loyalty,0.23204971381698045,2024,2024
DPZ,"Domino's Pizza, Inc.",marketing,0.05817424873852172,2024,2024
DPZ,"Domino's Pizza, Inc.",orders,0.06111326051823801,2024,2024
DPZ,"Domino's Pizza, Inc.",profit,0.08999738052278503,2024,2024
DPZ,"Domino's Pizza, Inc.",retail,0.09328457559757489,2024,2024
DPZ,"Domino's Pizza, Inc.",retail sales,0.1917900939706745,2024,2024
DPZ,"Domino's Pizza, Inc.",sales growth,0.08611892602516873,2024,2024
DPZ,"Domino's Pizza, Inc.",store,0.3534879711494667,2024,2024
DPZ,"Domino's Pizza, Inc.",store sales,0.24594886022459891,2024,2024
DPZ,"Domino's Pizza, Inc.",stores,0.29068335336706863,2024,2024
DRI,"Darden Restaurants, Inc.",consumer,0.11330108210389066,2024,2024
DRI,"Darden Restaurants, Inc.",food,0.12199336187230256,2024,2024
DRI,"Darden Restaurants, Inc.",inflation,0.1435216954429115,2024,2024
DRI,"Darden Restaurants, Inc.",marketing,0.07425899568561857,2024,2024
DRI,"Darden Restaurants, Inc.",restaurant,0.4103810053639216,2024,2024
DRI,"Darden Restaurants, Inc.",restaurants,0.24849565909429164,2024,2024
DRI,"Darden Restaurants, Inc.",traffic,0.18451019084229928,2024,2024
DTE,DTE Energy Company,data center,0.11057419928372819,2024,2024
DTE,DTE Energy Company,data centers,0.09249649028366892,2024,2024
DTE,DTE Energy Company,energy,0.16500123672076095,2024,2024
DTE,DTE Energy Company,eps,0.08385943990710502,2024,2024
DTE,DTE Energy Company,gas,0.18313436108836023,2024,2024
DTE,DTE Energy Company,grid,0.17219005248029173,2024,2024
DTE,DTE Energy Company,megawatts,0.12020559165190767,2024,2024
DTE,DTE Energy Company,operating earnings,0.10478179562025589,2024,2024
DTE,DTE Energy Company,utility,0.13219111087578997,2024,2024
DUK,Duke Energy Corporation,capital plan,0.09958817198595882,2024,2024
DUK,Duke Energy Corporation,credit,0.07269955294280965,2024,2024
DUK,Duke Energy Corporation,economic,0.12631113588501597,2024,2024
DUK,Duke Energy Corporation,energy,0.1805442656901815,2024,2024
DUK,Duke Energy Corporation,ffo,0.10366468135538558,2024,2024
DUK,Duke Energy Corporation,gas,0.09315159564718262,2024,2024
DUK,Duke Energy Corporation,grid,0.09033065539946412,2024,2024
DUK,Duke Energy Corporation,regulatory,0.07379496152368488,2024,2024
DVA,DaVita Inc.,clinical,0.09851421698774909,2024,2024
DVA,DaVita Inc.,medicare,0.10378412653294389,2024,2024
DVA,DaVita Inc.,operating income,0.12602966025379708,2024,2024
DVA,DaVita Inc.,patient,0.1765633973547211,2024,2024
DVA,DaVita Inc.,patients,0.4912459822634784,2024,2024
DVA,DaVita Inc.,volume growth,0.06923320876874513,2024,2024
DVN,Devon Energy Corporation,cash flow,0.07395706577433767,2024,2024
DVN,Devon Energy Corporation,efficiencies,0.06791499181860508,2024,2024
DVN,Devon Energy Corporation,free cash,0.0790546517244961,2024,2024
DVN,Devon Energy Corporation,gas,0.17662725968819634,2024,2024
DVN,Devon Energy Corporation,inventory,0.11988545950033681,2024,2024
DVN,Devon Energy Corporation,oil,0.19748863163742258,2024,2024
DVN,Devon Energy Corporation,production,0.14026922383032678,2024,2024
DVN,Devon Energy Corporation,productivity,0.11091110323350291,2024,2024
DVN,Devon Energy Corporation,rig,0.11263143555681272,2024,2024
DVN,Devon Energy Corporation,rigs,0.1355813068075961,2024,2024
DXCM,"DexCom, Inc.",medicare,0.06638038272682804,2024,2024
DXCM,"DexCom, Inc.",patient,0.23156362391788374,2024,2024
DXCM,"DexCom, Inc.",patients,0.31786321102594733,2024,2024
DXCM,"DexCom, Inc.",utilization,0.07325949759274761,2024,2024
EA,Electronic Arts Inc.,bookings,0.1801694478682754,2024,2024
EBAY,eBay Inc.,advertising,0.07382437273310494,2024,2024
EBAY,eBay Inc.,ai,0.05072865511605453,2024,2024
EBAY,eBay Inc.,categories,0.11315699148676778,2024,2024
EBAY,eBay Inc.,category,0.05163171566787563,2024,2024
EBAY,eBay Inc.,inventory,0.044941689692627795,2024,2024
EBAY,eBay Inc.,marketplace,0.049042918817000875,2024,2024
EBAY,eBay Inc.,platform,0.04983423507737581,2024,2024
EBAY,eBay Inc.,shipping,0.11862504264936277,2024,2024
ECL,Ecolab Inc.,data centers,0.11634183247511605,2024,2024
ECL,Ecolab Inc.,digital,0.1323777226641881,2024,2024
ECL,Ecolab Inc.,healthcare,0.08685805242475027,2024,2024
ECL,Ecolab Inc.,industrial,0.11717967336581811,2024,2024
ECL,Ecolab Inc.,life science,0.10941721537886075,2024,2024
ECL,Ecolab Inc.,life sciences,0.13940528761812732,2024,2024
ECL,Ecolab Inc.,organic sales,0.07784536242029516,2024,2024
ECL,Ecolab Inc.,volume growth,0.10776487448220382,2024,2024
EFX,Equifax Inc.,adjusted ebitda,0.05258832025322727,2024,2024
EFX,Equifax Inc.,ai,0.0515008978237762,2024,2024
EFX,Equifax Inc.,auto,0.09515702501616437,2024,2024
EFX,Equifax Inc.,cloud,0.25186338133635333,2024,2024
EFX,Equifax Inc.,consumer,0.08994581483548846,2024,2024
EFX,Equifax Inc.,credit,0.13597263356314054,2024,2024
EFX,Equifax Inc.,ebitda,0.07763915658988457,2024,2024
EFX,Equifax Inc.,ebitda margins,0.07394381130315122,2024,2024
EFX,Equifax Inc.,mortgage,0.7998909119647705,2024,2024
EFX,Equifax Inc.,new products,0.06385851226669592,2024,2024
EFX,Equifax Inc.,revenue growth,0.10315868505411012,2024,2024
EG,"Everest Group, Ltd.",expense ratio,0.10370668545127872,2024,2024
EG,"Everest Group, Ltd.",loss,0.245170990167823,2024,2024
EG,"Everest Group, Ltd.",loss ratio,0.17550362153293322,2024,2024
EG,"Everest Group, Ltd.",losses,0.07598123480493277,2024,2024
EG,"Everest Group, Ltd.",property,0.2034133909091207,2024,2024
EIX,Edison International,cost capital,0.11261226956387546,2024,2024
EIX,Edison International,energy,0.09046716176460186,2024,2024
EIX,Edison International,eps,0.13801863800923195,2024,2024
EIX,Edison International,fund,0.09095245291306364,2024,2024
EIX,Edison International,gas,0.10306154145158242,2024,2024
EIX,Edison International,grid,0.13880624315666315,2024,2024
EIX,Edison International,regulatory,0.10394700688325581,2024,2024
EIX,Edison International,utilities,0.12520556799964336,2024,2024
EIX,Edison International,utility,0.1533311711456441,2024,2024
EL,The Estée Lauder Companies Inc.,category,0.06614488371037497,2024,2024
EL,The Estée Lauder Companies Inc.,consumer,0.13311831025481982,2024,2024
EL,The Estée Lauder Companies Inc.,consumers,0.0936727048780719,2024,2024
EL,The Estée Lauder Companies Inc.,inventory,0.08425515681443262,2024,2024
EL,The Estée Lauder Companies Inc.,luxury,0.0828080415982469,2024,2024
EL,The Estée Lauder Companies Inc.,net sales,0.24618180371825635,2024,2024
EL,The Estée Lauder Companies Inc.,organic net,0.2092648900626763,2024,2024
EL,The Estée Lauder Companies Inc.,organic sales,0.11842645053897498,2024,2024
EL,The Estée Lauder Companies Inc.,profit,0.15222693857939892,2024,2024
EL,The Estée Lauder Companies Inc.,retail,0.2997954832360267,2024,2024
EL,The Estée Lauder Companies Inc.,retail sales,0.09988265582941265,2024,2024
EL,The Estée Lauder Companies Inc.,sales growth,0.12733277836776316,2024,2024
EL,The Estée Lauder Companies Inc.,travel,0.2727253506475697,2024,2024
ELV,"Elevance Health, Inc.",diluted earnings,0.05756733258338019,2024,2024
ELV,"Elevance Health, Inc.",expense ratio,0.06465188026754397,2024,2024
ELV,"Elevance Health, Inc.",health,0.24860373321748996,2024,2024
ELV,"Elevance Health, Inc.",medicaid,0.6693371133581022,2024,2024
ELV,"Elevance Health, Inc.",medical,0.05313179484128618,2024,2024
ELV,"Elevance Health, Inc.",medicare,0.2759765478513329,2024,2024
EMN,Eastman Chemical Company,ebitda,0.0833520881490167,2024,2024
EMN,Eastman Chemical Company,food,0.07912129138792812,2024,2024
EMN,Eastman Chemical Company,inventory,0.08046009236147975,2024,2024
EMR,Emerson Electric Co.,automation,0.1872730253992939,2024,2024
EMR,Emerson Electric Co.,backlog,0.10465022031640386,2024,2024
EMR,Emerson Electric Co.,energy,0.08163092951593681,2024,2024
EMR,Emerson Electric Co.,life sciences,0.12488112712789702,2024,2024
EMR,Emerson Electric Co.,lng,0.13344298513355282,2024,2024
EMR,Emerson Electric Co.,orders,0.1578179785126526,2024,2024
EMR,Emerson Electric Co.,power,0.0905085745505264,2024,2024
EMR,Emerson Electric Co.,power generation,0.0811965632977826,2024,2024
EMR,Emerson Electric Co.,software,0.16962119828818428,2024,2024
ENPH,"Enphase Energy, Inc.",energy,0.09256211878073996,2024,2024
ENPH,"Enphase Energy, Inc.",ev,0.14100202980412888,2024,2024
ENPH,"Enphase Energy, Inc.",grid,0.10848795303457569,2024,2024
ENPH,"Enphase Energy, Inc.",gross,0.06423457061539395,2024,2024
ENPH,"Enphase Energy, Inc.",gross margin,0.06449228766689781,2024,2024
ENPH,"Enphase Energy, Inc.",megawatt,0.1684480962731661,2024,2024
ENPH,"Enphase Energy, Inc.",power,0.07611618818311265,2024,2024
ENPH,"Enphase Energy, Inc.",software,0.09900328826009423,2024,2024
EOG,"EOG Resources, Inc.",barrels,0.09750711387647736,2024,2024
EOG,"EOG Resources, Inc.",cash flow,0.09828784516354495,2024,2024
EOG,"EOG Resources, Inc.",debt,0.06606061191204818,2024,2024
EOG,"EOG Resources, Inc.",free cash,0.10637574216724854,2024,2024
EOG,"EOG Resources, Inc.",gas,0.34916833095079086,2024,2024
EOG,"EOG Resources, Inc.",gulf coast,0.0661313290652874,2024,2024
EOG,"EOG Resources, Inc.",inventory,0.06683590688838044,2024,2024
EOG,"EOG Resources, Inc.",lng,0.0757871767958325,2024,2024
EOG,"EOG Resources, Inc.",marketing,0.07237911501277576,2024,2024
EOG,"EOG Resources, Inc.",natural gas,0.17053806769068813,2024,2024
EOG,"EOG Resources, Inc.",oil,0.3082660718342963,2024,2024
EOG,"EOG Resources, Inc.",production,0.1151391219083502,2024,2024
EOG,"EOG Resources, Inc.",rig,0.18316779496645974,2024,2024
EPAM,"EPAM Systems, Inc.",ai,0.17645885037116643,2024,2024
EPAM,"EPAM Systems, Inc.",client,0.2301927855171649,2024,2024
EPAM,"EPAM Systems, Inc.",clients,0.4819178336716213,2024,2024
EPAM,"EPAM Systems, Inc.",demand environment,0.08528737205014601,2024,2024
EPAM,"EPAM Systems, Inc.",diluted eps,0.07819058934966418,2024,2024
EPAM,"EPAM Systems, Inc.",engineering,0.08536363872573217,2024,2024
EPAM,"EPAM Systems, Inc.",revenues,0.07991438553756186,2024,2024
EPAM,"EPAM Systems, Inc.",utilization,0.0760952015595532,2024,2024
EQIX,"Equinix, Inc.",adjusted ebitda,0.08770742193610856,2024,2024
EQIX,"Equinix, Inc.",affo,0.209309387248392,2024,2024
EQIX,"Equinix, Inc.",ai,0.19121597278874305,2024,2024
EQIX,"Equinix, Inc.",bookings,0.2228864780276274,2024,2024
EQIX,"Equinix, Inc.",capacity,0.16420297791411959,2024,2024
EQIX,"Equinix, Inc.",churn,0.262503470018846,2024,2024
EQIX,"Equinix, Inc.",cloud,0.17871781839830708,2024,2024
EQIX,"Equinix, Inc.",data center,0.10840403749515573,2024,2024
EQIX,"Equinix, Inc.",digital,0.10325749722801776,2024,2024
EQIX,"Equinix, Inc.",gross,0.07971498840094307,2024,2024
EQIX,"Equinix, Inc.",infrastructure,0.07510087353795876,2024,2024
EQIX,"Equinix, Inc.",megawatts,0.13124215200901893,2024,2024
EQIX,"Equinix, Inc.",power,0.11843565495176654,2024,2024
EQIX,"Equinix, Inc.",recurring,0.17562345418865224,2024,2024
EQIX,"Equinix, Inc.",retail,0.08848276612564024,2024,2024
EQIX,"Equinix, Inc.",revenues,0.10251279454101957,2024,2024
EQIX,"Equinix, Inc.",workloads,0.1612143997151164,2024,2024
EQR,Equity Residential,lease,0.22451370717858835,2024,2024
EQR,Equity Residential,leasing,0.12194211274649956,2024,2024
EQR,Equity Residential,new lease,0.26428567036204237,2024,2024
EQR,Equity Residential,noi,0.1318820666450052,2024,2024
EQR,Equity Residential,occupancy,0.24832693689582294,2024,2024
EQR,Equity Residential,properties,0.08697556276128517,2024,2024
EQR,Equity Residential,rent,0.14970945904482064,2024,2024
EQR,Equity Residential,rents,0.09918605610598817,2024,2024
EQR,Equity Residential,residential,0.06272368711885916,2024,2024
EQR,Equity Residential,store,0.15709046607272792,2024,2024
EQR,Equity Residential,supply,0.16685757135660512,2024,2024
EQT,EQT Corporation,efficiency,0.06484928282024112,2024,2024
EQT,EQT Corporation,energy,0.07798461470046236,2024,2024
EQT,EQT Corporation,gas,0.4935624303257282,2024,2024
EQT,EQT Corporation,inventory,0.08729994859724276,2024,2024
EQT,EQT Corporation,lng,0.15404112929021155,2024,2024
EQT,EQT Corporation,midstream,0.20764142658047313,2024,2024
EQT,EQT Corporation,natural gas,0.3061045231248354,2024,2024
EQT,EQT Corporation,power,0.08646571042698817,2024,2024
EQT,EQT Corporation,prices,0.07041673415437229,2024,2024
EQT,EQT Corporation,production,0.17076395436443367,2024,2024
EQT,EQT Corporation,upstream,0.12058726810174872,2024,2024
EQT,EQT Corporation,volumes,0.08055744041210817,2024,2024
ERIE,Erie Indemnity Company,expenses,0.09456793205134785,2024,2024
ES,Eversource Energy,clean energy,0.23775332688223236,2024,2024
ES,Eversource Energy,debt,0.11852277100194548,2024,2024
ES,Eversource Energy,distribution,0.09722913301664088,2024,2024
ES,Eversource Energy,energy,0.22195028866436392,2024,2024
ES,Eversource Energy,equity,0.13688935658140955,2024,2024
ES,Eversource Energy,ffo,0.19848079464804774,2024,2024
ES,Eversource Energy,gas,0.11760422455646459,2024,2024
ES,Eversource Energy,infrastructure,0.08958400256432698,2024,2024
ES,Eversource Energy,offshore,0.20699662713799713,2024,2024
ES,Eversource Energy,regulatory,0.1186146351712954,2024,2024
ES,Eversource Energy,utility,0.08435920511690395,2024,2024
ESS,"Essex Property Trust, Inc.",ffo,0.18066924294582543,2024,2024
ESS,"Essex Property Trust, Inc.",lease,0.16274815467828063,2024,2024
ESS,"Essex Property Trust, Inc.",leasing,0.07574611829895943,2024,2024
ESS,"Essex Property Trust, Inc.",new lease,0.15680736090737055,2024,2024
ESS,"Essex Property Trust, Inc.",occupancy,0.13972817440065693,2024,2024
ESS,"Essex Property Trust, Inc.",property,0.13605765075839463,2024,2024
ESS,"Essex Property Trust, Inc.",rent,0.36035256231018475,2024,2024
ESS,"Essex Property Trust, Inc.",rent growth,0.2723120348844425,2024,2024
ESS,"Essex Property Trust, Inc.",rents,0.13642405264275065,2024,2024
ESS,"Essex Property Trust, Inc.",supply,0.15496280617827976,2024,2024
ETN,Eaton Corporation plc,aerospace,0.21326479488208483,2024,2024
ETN,Eaton Corporation plc,backlog,0.18044793206887744,2024,2024
ETN,Eaton Corporation plc,capacity,0.15751491213523244,2024,2024
ETN,Eaton Corporation plc,data center,0.24372349038569516,2024,2024
ETN,Eaton Corporation plc,data centers,0.12534375436956324,2024,2024
ETN,Eaton Corporation plc,orders,0.1465287775267578,2024,2024
ETN,Eaton Corporation plc,organic growth,0.09179856166444668,2024,2024
ETN,Eaton Corporation plc,utility,0.0929472449145467,2024,2024
ETN,Eaton Corporation plc,vehicle,0.07322248355582664,2024,2024
ETR,Entergy Corporation,capital plan,0.11849322339528512,2024,2024
ETR,Entergy Corporation,clean energy,0.08126197485360384,2024,2024
ETR,Entergy Corporation,data centers,0.06532897864063737,2024,2024
ETR,Entergy Corporation,energy,0.07560860809620501,2024,2024
ETR,Entergy Corporation,industrial,0.10367560114182316,2024,2024
ETR,Entergy Corporation,regulatory,0.10793497195953518,2024,2024
EVRG,"Evergy, Inc.",capital plan,0.10971521891817856,2024,2024
EVRG,"Evergy, Inc.",economic,0.096411215212115,2024,2024
EVRG,"Evergy, Inc.",eps,0.09337804075887322,2024,2024
EVRG,"Evergy, Inc.",equity,0.08733620966137824,2024,2024
EVRG,"Evergy, Inc.",gas,0.14236016807232094,2024,2024
EVRG,"Evergy, Inc.",gigawatts,0.08482265322211038,2024,2024
EVRG,"Evergy, Inc.",megawatts,0.180340940650121,2024,2024
EVRG,"Evergy, Inc.",natural gas,0.08309735612859086,2024,2024
EW,Edwards Lifesciences Corporation,clinical,0.17230387633071714,2024,2024
EW,Edwards Lifesciences Corporation,disease,0.09967341181767493,2024,2024
EW,Edwards Lifesciences Corporation,patient,0.23361806677783142,2024,2024
EW,Edwards Lifesciences Corporation,patients,0.6449872333787822,2024,2024
EW,Edwards Lifesciences Corporation,sales growth,0.07754101247606542,2024,2024
EW,Edwards Lifesciences Corporation,therapies,0.08402408630438508,2024,2024
EW,Edwards Lifesciences Corporation,therapy,0.1521346597401265,2024,2024
EW,Edwards Lifesciences Corporation,trial,0.15553920927184126,2024,2024
EW,Edwards Lifesciences Corporation,trials,0.06749866395824465,2024,2024
EXC,Exelon Corporation,data centers,0.08019563587112911,2024,2024
EXC,Exelon Corporation,energy,0.14406433868343735,2024,2024
EXC,Exelon Corporation,grid,0.33770284031782644,2024,2024
EXC,Exelon Corporation,operating earnings,0.10455554596940385,2024,2024
EXC,Exelon Corporation,utilities,0.13810111027192926,2024,2024
EXE,Expand Energy Corporation,capacity,0.1416336626806149,2024,2024
EXE,Expand Energy Corporation,debt,0.09334334626579177,2024,2024
EXE,Expand Energy Corporation,energy,0.08002395388276068,2024,2024
EXE,Expand Energy Corporation,gas,0.2848890097017886,2024,2024
EXE,Expand Energy Corporation,lng,0.2716948611493704,2024,2024
EXE,Expand Energy Corporation,market conditions,0.07280341026794424,2024,2024
EXE,Expand Energy Corporation,natural gas,0.07455781645656999,2024,2024
EXE,Expand Energy Corporation,prices,0.09701796148676559,2024,2024
EXE,Expand Energy Corporation,production,0.23034065783147606,2024,2024
EXE,Expand Energy Corporation,rig,0.09708554255261699,2024,2024
EXE,Expand Energy Corporation,rigs,0.15139688416250702,2024,2024
EXE,Expand Energy Corporation,supply,0.11821752767870303,2024,2024
EXE,Expand Energy Corporation,volumes,0.12841621383660387,2024,2024
EXPE,"Expedia Group, Inc.",advertising,0.16855412790277147,2024,2024
EXPE,"Expedia Group, Inc.",ai,0.06524668119528466,2024,2024
EXPE,"Expedia Group, Inc.",bookings,0.2652114572001663,2024,2024
EXPE,"Expedia Group, Inc.",consumer,0.06817682378541201,2024,2024
EXPE,"Expedia Group, Inc.",ebitda,0.09027920151569616,2024,2024
EXPE,"Expedia Group, Inc.",gross,0.09576449152791419,2024,2024
EXPE,"Expedia Group, Inc.",hotel,0.13815627814538514,2024,2024
EXPE,"Expedia Group, Inc.",hotels,0.30268154890802446,2024,2024
EXPE,"Expedia Group, Inc.",loyalty,0.16799620681577032,2024,2024
EXPE,"Expedia Group, Inc.",marketing,0.18722812554544377,2024,2024
EXPE,"Expedia Group, Inc.",supply,0.10364144739778354,2024,2024
EXPE,"Expedia Group, Inc.",traffic,0.06833641546252818,2024,2024
EXPE,"Expedia Group, Inc.",travel,0.15391742385415838,2024,2024
EXPE,"Expedia Group, Inc.",travelers,0.25454170676479354,2024,2024
EXR,Extra Space Storage Inc.,ffo,0.09184964116041755,2024,2024
EXR,Extra Space Storage Inc.,loan,0.10105528692329904,2024,2024
EXR,Extra Space Storage Inc.,loans,0.11421900421319188,2024,2024
EXR,Extra Space Storage Inc.,new customer,0.07443817218750538,2024,2024
EXR,Extra Space Storage Inc.,occupancy,0.5161057199801882,2024,2024
EXR,Extra Space Storage Inc.,pricing power,0.06600573420347139,2024,2024
EXR,Extra Space Storage Inc.,properties,0.13751583666344447,2024,2024
EXR,Extra Space Storage Inc.,property,0.11730036800903551,2024,2024
EXR,Extra Space Storage Inc.,rent,0.05670415925294173,2024,2024
EXR,Extra Space Storage Inc.,rents,0.052980295819684865,2024,2024
EXR,Extra Space Storage Inc.,store,0.26945738045299905,2024,2024
EXR,Extra Space Storage Inc.,stores,0.3541732820965998,2024,2024
EXR,Extra Space Storage Inc.,tenant,0.0727627684159199,2024,2024
F,Ford Motor Company,ebit,0.1295440193119408,2024,2024
F,Ford Motor Company,ev,0.16263536186630365,2024,2024
F,Ford Motor Company,evs,0.1534347900786372,2024,2024
F,Ford Motor Company,software,0.08098739281868032,2024,2024
F,Ford Motor Company,subscriptions,0.042096870065666925,2024,2024
F,Ford Motor Company,trucks,0.0511341280609289,2024,2024
F,Ford Motor Company,vehicle,0.11776217210523142,2024,2024
F,Ford Motor Company,vehicles,0.23807873745396577,2024,2024
FANG,"Diamondback Energy, Inc.",barrels,0.1090330939720028,2024,2024
FANG,"Diamondback Energy, Inc.",capex,0.10484458660382653,2024,2024
FANG,"Diamondback Energy, Inc.",cash flow,0.08758143364985589,2024,2024
FANG,"Diamondback Energy, Inc.",efficiency,0.08142905880706792,2024,2024
FANG,"Diamondback Energy, Inc.",free cash,0.11468216844774762,2024,2024
FANG,"Diamondback Energy, Inc.",gas,0.22659598739400075,2024,2024
FANG,"Diamondback Energy, Inc.",midstream,0.11732775352663305,2024,2024
FANG,"Diamondback Energy, Inc.",oil,0.16768036296894792,2024,2024
FANG,"Diamondback Energy, Inc.",production,0.07084086520736943,2024,2024
FANG,"Diamondback Energy, Inc.",rig,0.21060062270394492,2024,2024
FANG,"Diamondback Energy, Inc.",rigs,0.22076737381689737,2024,2024
FAST,Fastenal Company,distribution,0.08332125581322133,2024,2024
FAST,Fastenal Company,gross,0.09203599971943247,2024,2024
FAST,Fastenal Company,gross margin,0.10945552034102878,2024,2024
FAST,Fastenal Company,industrial,0.07534963378706865,2024,2024
FAST,Fastenal Company,inventory,0.0984945727114052,2024,2024
FAST,Fastenal Company,supply,0.1538434974074509,2024,2024
FAST,Fastenal Company,supply chain,0.14087760161316243,2024,2024
FCX,Freeport-McMoRan Inc.,equipment,0.04633670517898701,2024,2024
FCX,Freeport-McMoRan Inc.,prices,0.052340388436146454,2024,2024
FCX,Freeport-McMoRan Inc.,production,0.11117209165296005,2024,2024
FCX,Freeport-McMoRan Inc.,regulation,0.05084555741361287,2024,2024
FDS,FactSet Research Systems Inc.,ai,0.14094379761044365,2024,2024
FDS,FactSet Research Systems Inc.,banking,0.19757891197780658,2024,2024
FDS,FactSet Research Systems Inc.,client,0.1924927660195412,2024,2024
